apogee_id,ra,dec,glon,glat,nvisits,snr,snrev,starflag,vhelio_avg,vscatter,aspcapflag,teff,teff_err,logg,logg_err,m_h,m_h_err,alpha_m,alpha_m_err,vmicro,vmacro,vsini,c_fe,c_fe_err,c_fe_flag,ci_fe,ci_fe_err,ci_fe_flag,n_fe,n_fe_err,n_fe_flag,o_fe,o_fe_err,o_fe_flag,na_fe,na_fe_err,na_fe_flag,mg_fe,mg_fe_err,mg_fe_flag,al_fe,al_fe_err,al_fe_flag,si_fe,si_fe_err,si_fe_flag,p_fe,p_fe_err,p_fe_flag,s_fe,s_fe_err,s_fe_flag,k_fe,k_fe_err,k_fe_flag,ca_fe,ca_fe_err,ca_fe_flag,ti_fe,ti_fe_err,ti_fe_flag,tiii_fe,tiii_fe_err,tiii_fe_flag,v_fe,v_fe_err,v_fe_flag,cr_fe,cr_fe_err,cr_fe_flag,mn_fe,mn_fe_err,mn_fe_flag,fe_h,fe_h_err,fe_h_flag,co_fe,co_fe_err,co_fe_flag,ni_fe,ni_fe_err,ni_fe_flag,cu_fe,cu_fe_err,cu_fe_flag,ce_fe,ce_fe_err,ce_fe_flag,source_id,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,pmra_pmdec_corr,astrometric_excess_noise,phot_g_mean_mag,l,b,rgeo,b_rgeo_x,B_rgeo_xa,pmra_mardini,pmdec_mardini,phi_mcm17mean,phi_mcm17std,phi_mwp14mean,phi_mwp14std,phi_astrmean,phi_astrstd,ll_mean,ll_std,bb_mean,bb_std,x_mean,x_std,y_mean,y_std,z_mean,z_std,G_x_mean,G_x_std,G_y_mean,G_y_std,G_z_mean,G_z_std,vx_mean,vx_std,vy_mean,vy_std,vz_mean,vz_std,G_vx_mean,G_vx_std,G_vy_mean,G_vy_std,G_vz_mean,G_vz_std,Cyl_vr_mean,Cyl_vr_std,Cyl_vphi_mean,Cyl_vphi_std,Cyl_vz_mean,Cyl_vz_std,Vr_astropy_mean,Vr_astropy_std,Vtheta_astropy_mean,Vtheta_astropy_std,Vphi_astropy_mean,Vphi_astropy_std,Lx_mean,Lx_std,Ly_mean,Ly_std,Jphi_mean,Jphi_std,Jr_mean,Jr_std,Jz_mean,Jz_std,Jx_mean,Jx_std,Jy_mean,Jy_std,R_mean,R_std,rperi_mean,rperi_std,rapo_mean,rapo_std,zmax_mean,zmax_std,ecc_mean,ecc_std,energy_mean,energy_std,TDtoD_new,TDtoH_new,prob_thin,prob_thick,prob_halo,classification_action,age_lowess_correct
2M14081225+3957572,212.051042,39.965893,76.73226830408754,69.5694386912943,1,343.83444,231.4419,0,-61.82893,0.0,0,4638.373,8.160807,2.220555,0.026733678,-0.49997,0.00733893,0.25573498,0.0071256547,1.3929644,3.9613426,1.0E20,-0.060963035,0.015443307,0,-0.02253604,0.027338663,0,0.33413997,0.018265847,0,0.30091298,0.017289886,0,-0.11604798,0.07605837,0,0.31118298,0.013391633,0,0.31266198,0.020292012,0,0.21710056,0.015159445,0,1.0E20,0.14598167,2,0.304382,0.046081163,0,0.36656895,0.04193526,0,0.168625,0.016615022,0,0.18210316,0.021858549,0,0.27191898,0.07914711,0,0.067291975,0.08177048,0,0.021063954,0.046453178,0,-0.096398056,0.017672237,0,-0.5063,0.008389958,0,0.16797996,0.05589494,0,0.07773247,0.014007275,0,1.0E20,0.008401744,2,-0.26395005,0.058607627,0,1497623798690442368,0.844149755627009,0.022341877,37.783295,32.582317,-8.569635800473524,0.017191213,-31.435149677044308,0.020776065,0.273326,0.21111694,10.623803,76.73214692189003,69.56943195391665,1146.12781,1120.14563,1172.59412,-8.567068501787572,-31.3959922809558,0.0542693083022457,0.0371928449689371,0.0544849856643937,0.0544849856643937,3.087107667925399,0.0373416683792012,76.73242031628548,0.0,69.56930872085312,1.4210854715202004E-14,0.1033256419438603,0.0701561336656782,0.4382056135919104,0.2975332262335038,1.208629938304437,0.8206366000619361,8.071601982098354,0.0722422181487809,0.4382037422350712,0.2975319556180198,1.2291640254121026,0.8204560502964849,91.85761652037212,65.72651042442669,-186.91647010741727,112.6412443606446,-6.063080768669208,35.220716930482475,-80.75745132413313,65.72635522943763,45.32345334980287,112.64135723326172,1.1867761687899732,35.220645560329984,-82.14998876727759,72.19613987242393,52.34085424582651,104.32421679022424,1.1867761687899732,35.220645560329984,-98.4678182433412,61.29312183323962,-22.926113580868044,59.57568212138407,41.33804213994058,103.46248823694462,47.70656057035273,210.88633876046444,-160.22438508031516,463.8044752407093,428.9141943740456,844.7187897016839,476.1086036518502,397.7924631490978,102.35259925409902,161.36434752903628,475.4076682181771,28.180963461713034,25.82540359162318,27.896698675465487,8.121052343227156,0.0532317084530561,2.412277062394601,1.7696992366822206,10.681610798589562,6.002739405981875,3.892187472744941,5.490899818710232,0.6408838410463349,0.2390570960901466,-167246.39928442705,14445.425335496811,2.7986961754812275E12,0.186262079954928,1.640725973741E-4,0.4348177709962558,0.5650181564063699,2,6.969415393761804
2M14082694+4630584,212.112261,46.516239,89.93971518154508,65.37317948881096,1,145.06628,155.85655,0,-139.16808,0.0,0,4956.1753,17.170063,2.132043,0.054798182,-1.7201,0.013896546,0.210065,0.02152464,0.87359273,8.088676,1.0E20,-0.24054003,0.06733454,0,0.15772998,0.07958113,0,0.1564399,0.09172303,32,0.3164029,0.06524639,0,0.19680202,0.36560687,0,0.156093,0.03242061,0,-0.51261914,0.032498755,0,0.13851058,0.032872695,0,1.0E20,1.0E20,3,0.5467619,0.16216993,0,1.0E20,1.0E20,1,-0.15773106,0.051203314,0,1.0E20,1.0E20,1,1.0E20,1.0E20,1,-0.04643798,0.28851706,0,0.550714,0.21122059,0,-0.4784981,0.05134478,256,-1.6637,0.013429579,0,0.9646499,0.23036903,0,-0.20410752,0.03977783,0,1.0E20,0.76436114,2,1.0E20,1.0E20,1,1506227683336235648,0.303311544249167,0.011719273,25.88143,13.901435,-2.112893185927469,0.009492171,-13.739926083411184,0.013007246,0.25859627,0.05860765,12.614441,89.93981089451286,65.37305554457869,3134.76855,3012.18652,3291.50122,-2.1229191627831048,-13.743616657884315,0.1795927552377737,0.1172125904566981,0.1802621731037729,0.1802621731037729,2.96133048048602,0.1176240091683667,89.93978644553614,0.0,65.37303702411805,0.0,0.0015894486395874,0.0010694265195111,1.5124279920910584,1.0176048242823783,3.299328070367093,2.219882320912298,8.168022352413583,0.0067132467608526,1.5124231445459388,1.017601562715332,3.320115588407728,2.2198739226929227,140.3550765761757,94.47359762834644,-234.1320453130213,118.5071733043064,-45.83379339160437,54.27875070554526,-129.2549243849392,94.4734096980312,-1.8921085540720133,118.50734091059124,-38.583936387237486,54.278711866653545,-137.8077436581702,116.76482687608646,34.886382842980034,76.40400399705838,-38.583936387237486,54.278711866653545,-142.57754701001232,73.31557505346663,-36.38584735340682,131.7858562809997,26.87197276049016,73.60419174016796,266.2317235528956,757.3134728800501,-323.3407776603727,1209.9923238235797,276.9648768536941,640.1351578366108,249796.5499096361,2167665.4808498234,630.9573622129678,1007.9051624793004,245778.9521095257,5617.049780394276,44620.88128556788,388277.88422608905,8.397232021769504,0.2244522970043152,2.771943671242911,2.604872754431917,47.10782650451294,259.832853674791,26.47393696812488,109.6616943931086,0.7194553266124007,0.2056500648780228,-150172.58374184472,33473.04286012256,9.339192218186798E22,1.412671292999E-4,2.190856577369309E-9,0.0447763592559434,0.9552236385532,2,10.171556764742144
2M14091245+2924543,212.3019,29.415104,45.105756131700616,72.74542423119763,3,345.69293,364.18613,0,-63.753887,0.06842782,0,4894.333,9.656093,2.7462583,0.025864946,-0.38739,0.006738914,0.094275,0.0069262786,0.6685902,3.7088203,1.0E20,0.09542298,0.016682021,0,0.116988,0.027589055,0,0.064244,0.019838955,0,0.289743,0.022287223,0,0.001301974,0.07999862,0,0.11333701,0.012736865,0,0.0029509664,0.019391334,0,0.07897562,0.014831654,0,1.0E20,0.15339687,2,0.173132,0.041434657,0,-0.073511004,0.04053012,0,0.023860008,0.01584743,0,0.07912618,0.02332216,0,0.147239,0.08945904,0,0.19845197,0.09616615,0,-0.17374605,0.048288174,0,-0.09127802,0.016740516,0,-0.41458,0.007616887,0,-0.05751002,0.06688257,0,0.03258249,0.013273006,0,1.0E20,1.0E20,259,0.26065698,0.07640716,0,1453080894725395072,0.4543561934294901,0.014152308,32.10474,22.795132,-2.024866231116424,0.014982889,-22.70501993175785,0.014336326,0.115364596,0.071758166,12.251561,45.105730532774174,72.7453523294923,2137.39209,2076.03418,2193.5498,-2.0410351226360253,-22.69675078069472,0.0701056076850571,0.0494554852210482,0.0704070116294232,0.0704070116294232,3.0711856419603696,0.0496796439164913,45.10608794437383,1.4210854715202004E-14,72.7453385622862,4.263256414560601E-14,0.5215842988025517,0.3469889159097096,0.5235193982203662,0.3482762592034139,2.3792892076726795,1.5828447763887634,7.650368816641873,0.3510116633762029,0.5235154183191291,0.3482736115362604,2.3987564369324126,1.581958137976942,150.08608250970616,108.7228208444379,-226.93098203040293,142.05817626440864,-49.72761495975863,7.420012993584041,-138.98594259053425,108.72267807866466,5.308951395738704,142.05828829870185,-42.47773344986315,7.41995996030018,-144.64780840497255,121.19673188839133,21.026655711751133,123.6636513226375,-42.47773344986315,7.41995996030018,-160.57885513978115,102.25385153454496,-29.08868773677417,87.59474360960122,10.383580491740208,122.52738206482194,192.3413869298898,515.7961720411198,-177.81323209259466,670.3091507293074,201.1059601026547,944.6068417467188,230764.2882097333,2083669.2619394667,246.85645505604828,418.3201536707611,230197.440701734,2187.687712758924,16164.622090123055,146400.59062450385,7.709385050405642,0.3210857522626772,2.7021705768970024,1.9416552924710608,47.46576266797147,319.4317154802241,14.491310956390556,39.41313873318485,0.680851403488828,0.2451065420291304,-151287.06871744248,35436.49236345137,1.9896931973419323E22,2.381782041146E-4,1.0691290858572122E-9,0.0357374655836313,0.9642625333472395,2,5.16848150803054
2M14111358+3900088,212.806604,39.002472,73.50560634211533,69.57179432440923,1,118.29219,121.726135,0,-80.39037,0.0,0,4737.2915,11.951763,2.4521036,0.03109493,-0.2675,0.009168148,0.223215,0.008494246,1.2538223,3.4575763,1.0E20,0.15743001,0.019829558,0,0.19193,0.036084857,0,0.082229,0.02292037,0,0.283553,0.024881303,0,0.043651998,0.09513027,0,0.282743,0.016231159,0,0.22379401,0.030148817,0,0.19027059,0.02001478,0,1.0E20,0.17139076,2,0.248202,0.05931194,0,0.266821,0.051195443,0,0.118055,0.021411398,0,0.18205318,0.030166637,0,0.306549,0.10710536,0,0.22573201,0.11446478,0,-0.06190601,0.058982812,0,-0.09708798,0.022034183,0,-0.28385,0.010810325,0,0.232297,0.09203114,0,0.07901251,0.018931005,0,1.0E20,1.0E20,259,-0.07793,0.09910854,0,1485330399698291072,0.3656173264973172,0.012779128,28.610508,15.639627,-12.581600720844214,0.009538712,-9.289847029751192,0.012150628,0.21186166,0.07192446,12.812696,73.50584655802615,69.57170849154119,2612.53149,2525.12158,2717.99976,-12.573636246574534,-9.287841143824812,0.1314021966689871,0.0903629603192,0.1319316843059664,0.1319316843059664,3.0096609692838263,0.0907281500699729,73.5057742564613,1.4210854715202004E-14,69.57166721969045,2.8421709430404014E-14,0.3062184762836777,0.2062843355024534,1.0341589601750822,0.6966620580594806,2.895730405944426,1.9507112367417128,7.864420688630719,0.2112429682825684,1.0341544220618255,0.6966590009556475,2.915744168865803,1.950181587468816,-42.0739929904203,22.97881796399557,-238.9752395496931,142.84974857369866,4.00957714894392,53.44615084523178,53.17422103048989,22.97902733992439,-6.735206300201927,142.84980570059292,11.259165917977434,53.445908136886416,38.53542351271214,17.259492566961814,-13.576358783858357,147.78287115051822,11.259165917977434,53.445908136886416,28.287398636088284,18.726143354943083,-2.514126191301981,48.63727513015069,-22.740281166081378,145.5977581701683,347.0982347614411,792.9419537680905,122.59743820577184,222.2913137880962,-93.79086619934922,1173.930712730495,57813.05545632936,1046608.4817403568,221.54486972549856,332.0778387892032,57314.65757075461,1589.2801598139597,7574.919718634307,137228.99365403617,7.996392015108446,0.1051295426695619,3.592586471950012,2.871900872370237,13.90473558049436,46.48377936255473,6.961510284434607,31.059722181937104,0.5396601994459864,0.2311859691879694,-165682.1736432318,22509.777286670946,1.4064315409459606E20,8.047059274458E-4,1.5649171172251132E-42,1.714599679605415E-10,0.99999999982854,2,8.097858582433664
2M14111995+5435058,212.833126,54.584969,100.39295042778228,58.90794342741278,1,98.551895,101.44697,0,-105.96246,0.0,0,5264.0283,27.132452,2.2279003,0.050854765,-1.1257,0.0130991815,0.28038502,0.01879265,1.6643322,5.712686,1.0E20,-0.06931198,0.066779375,0,-0.23654997,0.07990553,0,0.42330003,0.096219994,32,0.11298603,0.092470706,0,0.26349205,0.32806987,0,0.24761307,0.029337935,0,-0.28851902,0.03840852,0,0.27483064,0.034113657,0,1.0E20,0.3568292,2,0.26218206,0.13299374,0,0.31988907,0.08816872,0,0.12779504,0.04657285,0,1.0E20,1.0E20,1,-0.16369092,0.22787602,0,0.32229203,0.34647197,0,-0.35348594,0.19165047,0,-0.42209792,0.045532443,0,-1.1101,0.01330415,0,1.1678436,0.31150264,0,0.0408926,0.037896037,0,1.0E20,0.26895878,2,1.0E20,1.0E20,1,1609161419307453568,0.3557544932037756,0.010495911,33.894577,26.969494,-25.79720091543222,0.011528607,7.864986274657362,0.011794398,0.15226637,0.058964156,12.530854,100.3931910181446,58.90784422461855,2713.65771,2620.60645,2785.67285,-25.771001994004333,7.858797995276606,0.1798379128914981,0.1131205078980902,0.1804778676467825,0.1804778676467825,2.96111478594301,0.1134876406199859,100.39297316433502,2.8421709430404014E-14,58.90779313078748,1.4210854715202004E-14,-0.2916779623514049,0.19531111531986,1.5903266948964554,1.0649021201298767,2.6811130133734253,1.7953059213629423,8.462860227017947,0.1907458767217884,1.5903230281931815,1.0648996648607154,2.7026481198166,1.7957981575885995,-341.5604634859292,235.32418770966703,-232.22558366622323,119.45894446169446,-23.15075107692969,45.25733981807721,352.66064637063494,235.32436361227315,0.0147680671703151,119.45879203079664,-15.901581066618949,45.25682752411253,326.0103613309291,189.061218174378,-85.9653072370453,211.1884392161797,-15.901581066618949,45.25682752411253,279.7822585679768,171.23252816780337,129.74699178973748,67.78636550777846,-93.97031691547429,208.46012871561217,237.38888060165817,644.3697517910337,1501.6528570185983,1277.228423628916,-834.102348332929,1974.6183392221203,3905894.866212864,7710880.952287285,507.8799625254269,567.0387097807835,3842903.321101685,79125.78509807104,698647.8158368818,1446130.5340996047,8.699742210400562,0.4208525273869403,3.431719231812884,2.372307984784187,901.4514831337024,2060.710861911432,231.44237104642505,450.8765140121256,0.8089027054054784,0.2086272454579307,-85071.08632092587,117806.68427686836,1.1851762953336349E34,4.202124690932031E-8,2.9777082410405336E-31,0.0,1.0,2,6.312074304511253
2M14115659+5541252,212.985811,55.690346,101.48847115735175,57.95891642956765,1,152.94102,155.62245,0,-322.06064,0.0,0,4829.225,16.358137,1.6648359,0.059394505,-1.9155,0.015364576,0.050787,0.024113575,1.1660442,9.0683565,1.0E20,-1.2931,0.399745,32,-0.6609701,0.10224025,32,-0.07684815,0.29854324,288,0.13300288,0.061547548,0,1.0E20,1.0E20,1,-0.0114501715,0.035951227,0,-0.619419,0.034228716,256,-0.002324462,0.035301723,0,1.0E20,1.0E20,3,0.19863188,0.1924706,0,1.0E20,1.0E20,1,-0.08056009,0.057858847,0,0.03545308,0.058216754,0,-0.29428113,0.18537748,0,-0.32783806,0.29050928,0,-0.39048612,0.23566511,0,1.0E20,1.0E20,1,-1.8431,0.014687879,0,0.54086995,0.23110087,0,-0.17160761,0.04468983,0,1.0E20,1.0E20,3,1.0E20,1.0E20,1,1609793702916552448,0.2592480188872163,0.010888387,23.809587,3.6975188,0.458215733239665,0.010695858,3.669016834325879,0.0115746735,0.077115245,0.06357642,12.069481,101.48844586965104,57.95877136616294,3547.35547,3418.5564,3664.93066,0.4685722076065686,3.675669682178505,0.2281341743943085,0.1378897126373997,0.2289107032344799,0.2289107032344799,2.912681950355313,0.1383016254922151,101.48849000729732,0.0,57.95876540102584,1.4210854715202004E-14,-0.4244389966945642,0.2806115461796212,2.088331586178329,1.380669448134964,3.4049013635758203,2.251100025358127,8.593780519362339,0.2748871223385533,2.0883269798695583,1.380666402742254,3.4267723363957807,2.251808083150333,-8.936761848616069,28.40544466940315,-122.295016217435,29.85986035702589,-306.0445989946561,21.85468667396788,20.03643755044449,28.405385614037893,109.94544161532404,29.859918879100466,-298.79479141322685,21.85468347234222,46.98712656457101,48.95484231179761,96.77358635763244,14.779918266486147,-298.79479141322685,21.85468347234222,-82.90940538214659,18.832607629444645,291.21237920750576,24.055623018150992,89.7707046170246,17.826803148271683,-1098.1497644550846,883.0781995191763,2706.405648422773,469.0730418762841,871.995401129225,184.8820288665786,19733.58787164488,604859.5959774229,2170.55342328325,622.688449263805,19222.29191714324,1235.5386893693951,4462.956838247455,136820.98626687968,8.9630242779722,0.641710483579707,9.071948595724468,1.3530404184403362,26.47446953153064,50.24827715188734,24.705045992621365,29.418050707840063,0.4152053875400364,0.1258744006066596,-122369.63556079098,18171.33476281325,3.2058480265787948E66,7.150692121087179E-13,2.9917540564099874E-45,1.349745738566705E-7,0.999999865025426,2,9.280593975236219
2M14140376+4755055,213.515683,47.918217,90.67438352368248,63.70754945456654,2,325.58862,338.5423,0,-181.97963,0.04602381,0,4802.44,11.566847,1.8363991,0.04106711,-1.4192,0.010426118,0.25086498,0.014090819,1.5885834,6.7829523,1.0E20,-0.3180399,0.037092976,0,0.01951313,0.050484866,0,0.042324066,0.037487693,0,0.4159931,0.035866093,0,0.5137421,0.20134777,0,0.22877312,0.022622613,0,-0.16161895,0.024046592,0,0.2423507,0.022997418,0,1.0E20,0.25289565,2,0.36554205,0.09839092,0,0.50794905,0.06672566,0,0.23511505,0.03208739,0,-0.04084575,0.03643547,0,-0.34361088,0.12512513,0,0.030862093,0.1672976,0,0.025514007,0.1178309,0,-0.426798,0.033504933,0,-1.4076,0.010520832,0,0.19166994,0.11929574,0,-0.063607454,0.0253577,0,1.0E20,0.17315383,2,-0.27385998,0.07682909,0,1507899284607885184,0.3052833936245311,0.011972475,25.498772,17.698002,-5.512735890722497,0.010257331,-16.81752102920801,0.011689362,0.12113476,0.09273127,11.629374,90.67428634592024,63.707519180616586,2921.80029,2827.13037,3024.29907,-5.505163524735475,-16.79420766286627,0.1744732063367332,0.1148128375463962,0.1751225072219019,0.1751225072219019,2.966470146367892,0.1152131221281292,90.67444817203048,1.4210854715202004E-14,63.70740514288057,1.4210854715202004E-14,-0.0173411221438261,0.0118143340472967,1.4730964666047817,1.0036059717483496,2.9817608676992213,2.031444023517126,8.187760144933659,0.0066494896719995,1.4730921031132571,1.003602998944972,3.0025974749971445,2.031468963705117,130.00649883036434,87.94047470458169,-301.70618369930406,150.6321377286779,-53.16951626552177,74.930564271561,-118.90629427998688,87.94022733068763,-69.46622653898015,150.63232959112398,-45.919773326885256,74.9304688962445,-143.02576969858694,127.5119037467336,-33.88651985150293,107.3493974242519,-45.919773326885256,74.9304688962445,-147.9992252453529,77.34270846740998,-25.869107185923163,153.1985692386058,-42.023253006563934,104.57170693434388,522.1401413155577,1085.850023060874,-160.1932093051197,1283.1326996094283,-306.3576919666867,923.16384846751,785596.7345561356,3794578.723710168,595.6532266816895,960.4844817996888,773669.9002468287,15890.48171718802,136371.23889341715,664660.8234744977,8.407531412583282,0.2358434630203441,3.195885760538157,2.8323839375152264,124.6107159338528,648.4944436134871,55.995652648012026,246.4328432888701,0.7225606268925158,0.1787705394640235,-143903.50312781904,48460.32057092914,1.3896919595510762E37,6.543831903602358E-9,3.748157862433984E-11,0.0,0.9999999999625184,2,8.728826096811101
2M14144086+5446255,213.670263,54.773762,99.862363119952,58.4676549744014,1,137.96732,138.85892,0,-121.34431,0.0,0,4460.936,10.09124,1.848973,0.03509417,-0.69352,0.010549023,0.30149502,0.010171571,1.5433342,4.436326,1.0E20,0.012226999,0.021834519,0,0.11500996,0.03979295,0,0.07401401,0.02434181,0,0.336443,0.021693388,0,0.09266204,0.11217819,0,0.35365298,0.018935092,0,0.280601,0.030428173,0,0.25380057,0.021637376,0,1.0E20,0.1825029,2,0.36021197,0.07757599,0,0.31695896,0.057793528,0,0.20623499,0.025465213,0,0.15636319,0.030213552,0,1.0E20,1.0E20,257,-0.22712803,0.10871452,0,-0.0035960078,0.06938918,0,-0.20168799,0.026555292,0,-0.68561,0.012084409,0,0.089569986,0.08376467,0,0.050402462,0.022125,0,1.0E20,0.022410741,2,0.019199967,0.071463145,0,1609500481205824128,0.2800053899609309,0.011301048,24.77694,15.123213,-8.255262356457665,0.010709661,-12.67131390652188,0.012167315,0.032296434,0.07748683,12.515499,99.86240606333082,58.46757925054061,3417.33838,3281.13184,3557.01514,-8.256116230984341,-12.675834613724788,0.2181572628366863,0.1380483743287283,0.2189096674457273,0.2189096674457273,2.922682986144065,0.1384698524953143,99.86238767928694,0.0,58.46750435819,2.1316282072803012E-14,-0.3427766882149266,0.2352587744853254,1.9716629797814773,1.353216342502946,3.261568834831363,2.238520626877753,8.5124829306074,0.2295664992585982,1.9716585080356144,1.353213273398518,3.283232516542012,2.239113399688094,70.26528597398774,40.7660371122822,-288.980372292428,155.4163466263391,39.71169397580066,98.23555341782505,-59.16496031507887,40.76575193522383,-56.74049598340571,155.4165288357182,46.96137009484088,98.23538349106636,-88.603189369113,90.96543860362964,-31.414108154956413,124.1935505644905,46.96137009484088,98.23538349106636,-67.21163936889721,24.53508364821579,-87.80594068113878,142.0026916354782,-38.42230864927674,120.74608967488297,759.812195661871,1390.6741303123915,-707.8390074426935,1203.4928298875186,-346.8641580728527,1162.0504158304295,593980.9359982928,3316736.42557568,735.5780938369976,1129.0105235098663,579902.3594757576,17924.176882789758,128555.84702321884,722294.4345772095,8.856541168263767,0.5845974470168152,4.48745347633345,3.942151494433428,93.23331991800856,540.3990464710827,62.69155830673285,342.6227216169224,0.6099602095601897,0.2134926224720917,-149136.05274011355,45697.40472901261,6.966074061339745E31,2.421568759109283E-7,2.753689231849517E-13,0.0,0.9999999999997246,2,11.052452036887614
2M14163722+5340055,214.15512,53.668198,98.11302030172124,59.162092641567824,3,163.27428,170.33897,0,-139.45854,0.075279355,0,5194.7324,15.752127,2.3967702,0.036515906,-0.89129,0.00897338,0.39530498,0.011850833,1.8122996,4.9805446,1.0E20,0.16100997,0.036855835,0,0.21332002,0.047901753,0,0.37388998,0.03848306,0,0.554113,0.052100223,0,0.13326204,0.17954965,0,0.376073,0.019388428,0,0.403481,0.024783244,0,0.4294706,0.02201407,0,1.0E20,0.24821043,2,0.402842,0.07368659,0,0.27013904,0.05972554,0,0.256535,0.027248602,0,0.34692317,0.03970398,0,1.0E20,1.0E20,1,0.27353197,0.19971105,0,-0.20245606,0.10501823,0,-0.31726795,0.027859455,0,-0.91253,0.0093268,0,-0.36260003,0.15374053,0,0.07371247,0.022039473,0,1.0E20,0.065715216,2,-0.15362996,0.13156013,0,1608267928670808960,0.3261424253704855,0.012938736,25.206669,18.565105,-10.825426396903584,0.011479212,-15.082218474399689,0.014486463,0.0399562,0.07858203,12.895229,98.11308109783442,59.16202480927419,2915.45142,2808.47241,3026.23901,-10.828064199321222,-15.075506984145209,0.1941609952992816,0.1183398772479756,0.1948539740491756,0.1948539740491756,2.9467386795406174,0.1187259561808326,98.11305127815878,1.4210854715202004E-14,59.16194269485379,2.1316282072803012E-14,-0.2433158491817459,0.1572273726372813,1.7068390107152605,1.1029360153564136,2.8878325610468365,1.866077888952616,8.413972686480923,0.1524823213708673,1.70683499539364,1.1029334207105206,2.909244235456068,1.8664731445867893,63.27232145332288,34.36764710912836,-319.40537432674694,160.66321570812366,31.69307145049148,97.85259882754733,-52.1719789698362,34.367357600750935,-87.16547973484651,160.66339140299215,38.94269287171775,97.85241203582376,-85.16572442344967,83.41529959330161,-66.80039933202218,136.52827794590775,38.94269287171775,97.85241203582376,-71.02542104867493,26.698352379586154,-76.17426851126034,136.21054317230704,-74.41445992084574,133.5919293938596,727.8526600645546,1192.7091411369595,-558.5086231296735,1076.8290162610092,-630.9533849307234,1241.3108419192151,613149.4012465427,3368062.56592679,565.1408667080318,824.9475576798138,601628.2597821688,14229.710647340622,118303.10765348932,653733.8117951397,8.678999417157854,0.4036232855704513,4.436850117510196,3.6254943428832567,104.81387292281156,548.9481349705695,65.97676332152298,334.01329134473457,0.6084659401641357,0.2065051179517169,-148565.6705876286,45714.34157698974,3.3798965768344853E38,1.915253602355795E-9,3.949739242012912E-10,0.0,0.999999999605026,2,5.090665993469896
2M14163825+4706417,214.159378,47.111591,88.67135437543334,63.95099664384806,2,684.66034,734.44006,0,-161.72342,0.07928826,0,4218.396,6.7803106,1.3339252,0.03098249,-0.88126,0.009070164,0.266195,0.008673629,1.7652247,4.951401,1.0E20,0.008415043,0.016723314,0,0.06544101,0.030926982,0,0.17626,0.01902926,0,0.30529302,0.0147017855,0,0.15521204,0.08733943,0,0.32320297,0.016259046,0,0.20828104,0.022626908,0,0.2469306,0.017280288,0,1.0E20,0.15272413,2,0.34717202,0.06443288,0,0.306759,0.049063478,0,0.16548502,0.020652693,0,0.085299194,0.022332724,0,0.537539,0.07248804,0,-0.049878,0.07444408,0,-0.05106604,0.053818334,0,-0.14838803,0.02218709,0,-0.87921,0.010265264,0,0.14673,0.0499976,0,0.077652454,0.017396744,0,1.0E20,0.018799977,2,-0.17974997,0.041117672,0,1507597365587390336,0.3248831633907595,0.013226399,24.563236,16.838594,-14.243203478638556,0.0117282085,-8.981614791913252,0.013079449,0.15559067,0.1075373,10.793208,88.6715119616257,63.95093410954088,2853.81104,2736.11133,2968.70166,-14.240091598850665,-8.975956915807659,0.1800173180492454,0.1187372420159011,0.1806914823150073,0.1806914823150073,2.960901171274786,0.1191567970902677,88.67142789825569,0.0,63.95085335874821,1.4210854715202004E-14,0.034972823101045,0.0237184688620161,1.5079618271359276,1.022695409481074,3.085890348411347,2.0928420313372835,8.13518164217172,0.0290392881334875,1.5079572620347137,1.0226923134424533,3.1065936899576982,2.0927764778497515,-56.584592713073086,37.2478125443605,-312.00845469914344,163.45802566132355,-26.89986604105291,80.297797218161,67.68484444795965,37.24807952600697,-79.76836255147907,163.45810895453602,-19.650405313366274,80.29750381648198,32.05112598139823,29.520467017014067,-90.14625867117331,170.36760854537238,-19.650405313366274,80.29750381648198,17.2709590999255,15.607701470069127,24.042661743932342,81.76832768224936,-98.13273692512055,167.44776508954445,642.3764174276974,1195.648176346818,450.4109134552034,357.480528373149,-784.3417636673711,1475.9941157995052,402512.3390590717,2743920.970745968,364.251634073384,470.4077991086488,396007.9780267254,8862.154459769303,72068.47045684823,493534.7864590379,8.365443803351777,0.2082843568634833,4.671662081985021,3.718598689122557,77.53783286335948,455.0676843351991,40.63452467163155,227.55136611959128,0.532802406319703,0.2681633026479084,-153413.71514135873,40302.349507407926,2.6433390402689044E36,8.289181192126983E-9,1.7791376372212847E-8,0.0,0.9999999822086236,2,8.659978147192598
